Order ID,Order Date,Customer ID,Customer Name,Customer Segment,Product ID,Product,Category,Region,City,Quantity,Unit Price,Gross Sales,Discount,Discount Amount,Sales,Unit Cost,Cost,Profit,Payment Method,Order Status,Source Channel
ORD-101311,21/02/2024,CUST-01277,Riya Saxena,Consumer,SKU-004,Mechanical Keyboard,Electronics,Central,Bhopal,2,84.29,168.58,5.0%,8.43,160.15,51.00,104.24,55.91,Upi,Shipped,Website
ORD-101312,05/03/2025,CUST-00508,Aarav Jain,Consumer,SKU-012,Slim Fit Jeans,Fashion,Central,Bhopal,3,46.05,138.15,0.0%,0.00,138.15,22.00,65.31,72.84,Wallet,Delivered,Website
ORD-101313,09/01/2025,CUST-02468,Priya Saxena,Home Office,SKU-018,Sunscreen SPF 50,Beauty,East,Bhubaneswar,2,22.11,44.22,10.0%,4.42,39.80,10.00,20.75,19.05,Cash On Delivery,Delivered,Marketplace
ORD-101314,11/01/2024,CUST-01798,Rohan Gupta,Consumer,SKU-004,Mechanical Keyboard,Electronics,West,Pune,2,80.22,160.44,0.0%,0.00,160.44,51.00,103.11,57.33,Credit Card,Returned,Website
ORD-101315,16/02/2024,CUST-00429,Neha Kapoor,Home Office,SKU-001,Wireless Mouse,Electronics,North,Delhi,5,21.67,108.35,5.0%,5.42,102.93,12.00,59.45,43.48,Upi,Delivered,Marketplace
ORD-101316,19/07/2023,CUST-02313,Arjun Jain,Corporate,SKU-016,Face Cleanser,Beauty,West,Pune,4,18.74,74.96,10.0%,7.50,67.46,8.00,32.23,35.23,Net Banking,Processing,Website
ORD-101317,20/09/2024,CUST-00962,Ananya Kapoor,Consumer,SKU-023,Ergonomic Chair,Office Supplies,North,Jaipur,1,184.29,184.29,5.0%,9.21,175.08,105.00,104.27,70.81,Credit Card,Delivered,Marketplace
ORD-101318,26/11/2023,CUST-00524,Aditya Iyer,Home Office,SKU-015,Wrist Watch,Fashion,West,Ahmedabad,10,98.99,989.90,10.0%,98.99,890.91,54.00,529.31,361.60,Wallet,Returned,Website
ORD-101319,20/01/2025,CUST-01610,Kabir Rao,Home Office,SKU-013,Running Shoes,Fashion,South,Hyderabad,4,82.05,328.20,10.0%,32.82,295.38,42.00,164.21,131.17,Credit Card,Delivered,Marketplace
ORD-101320,25/07/2024,CUST-01397,Kabir Verma,Corporate,SKU-023,Ergonomic Chair,Office Supplies,East,Bhubaneswar,5,174.52,872.60,10.0%,87.26,785.34,105.00,544.70,240.64,Credit Card,Returned,Website
ORD-101321,01/01/2023,CUST-00405,Diya Kapoor,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,South,Hyderabad,4,68.70,274.80,20.0%,54.96,219.84,41.00,162.96,56.88,Debit Card,Delivered,Marketplace
ORD-101322,12/12/2023,CUST-01305,Ananya Gupta,Corporate,SKU-010,Bed Sheet Set,Home & Kitchen,West,Ahmedabad,5,54.76,273.80,10.0%,27.38,246.42,31.00,154.29,0.00,Net Banking,Cancelled,Marketplace
ORD-101323,16/03/2025,CUST-01097,Saanvi Patel,Home Office,SKU-007,Desk Lamp,Home & Kitchen,East,Kolkata,3,40.43,121.29,0.0%,0.00,121.29,23.00,67.05,0.00,Wallet,Cancelled,Marketplace
ORD-101324,25/01/2025,CUST-00616,Kabir Patel,Consumer,SKU-024,Printer Paper Box,Office Supplies,North,Chandigarh,2,30.37,60.74,10.0%,6.07,54.67,15.00,29.18,25.49,Upi,Delivered,Marketplace
ORD-101325,24/01/2024,CUST-00456,Kabir Sharma,Consumer,SKU-011,Cotton T-Shirt,Fashion,Central,Bhopal,4,19.41,77.64,5.0%,3.88,73.76,7.00,27.70,46.06,Debit Card,Returned,Website
ORD-101326,01/09/2025,CUST-01822,Kavya Patel,Consumer,SKU-019,Makeup Brush Set,Beauty,North,Chandigarh,2,33.54,67.08,10.0%,6.71,60.37,17.00,35.34,25.03,Upi,Processing,Marketplace
ORD-101327,01/04/2024,CUST-02466,Meera Mishra,Home Office,SKU-025,Stapler,Office Supplies,West,Pune,1,12.52,12.52,10.0%,1.25,11.27,6.00,5.83,5.44,Wallet,Delivered,Mobile App
ORD-101328,04/06/2025,CUST-00834,Ananya Jain,Consumer,SKU-024,Printer Paper Box,Office Supplies,North,Chandigarh,4,28.11,112.44,0.0%,0.00,112.44,15.00,62.40,0.00,Upi,Cancelled,Website
ORD-101329,20/07/2023,CUST-01396,Ishaan Khan,Consumer,SKU-005,Webcam,Electronics,North,Delhi,1,61.49,61.49,0.0%,0.00,61.49,37.00,37.18,24.31,Wallet,Processing,Marketplace
ORD-101330,18/12/2023,CUST-00429,Neha Kapoor,Home Office,SKU-019,Makeup Brush Set,Beauty,South,Bengaluru,5,33.84,169.20,0.0%,0.00,169.20,17.00,81.77,87.43,Net Banking,Delivered,Website
ORD-101331,08/12/2023,CUST-00869,Aadhya Saxena,Home Office,SKU-016,Face Cleanser,Beauty,South,Chennai,2,17.06,34.12,0.0%,0.00,34.12,8.00,16.00,18.12,Cash On Delivery,Shipped,Website
ORD-101332,22/12/2023,CUST-01747,Vivaan Khan,Corporate,SKU-021,Notebook Set,Office Supplies,North,Jaipur,3,13.92,41.76,20.0%,8.35,33.41,5.00,14.52,18.89,Cash On Delivery,Delivered,Marketplace
ORD-101333,02/12/2023,CUST-02305,Arjun Rao,Consumer,SKU-001,Wireless Mouse,Electronics,West,Mumbai,5,22.88,114.40,10.0%,11.44,102.96,12.00,61.81,41.15,Wallet,Processing,Marketplace
ORD-101334,22/11/2023,CUST-01908,Ananya Jain,Corporate,SKU-008,Storage Basket,Home & Kitchen,Central,Bhopal,3,29.83,89.49,5.0%,4.47,85.02,16.00,46.95,38.07,Wallet,Returned,Marketplace
ORD-101335,12/11/2024,CUST-02084,Neha Mishra,Consumer,SKU-005,Webcam,Electronics,East,Bhubaneswar,3,62.48,187.44,10.0%,18.74,168.70,37.00,110.11,58.59,Debit Card,Processing,Marketplace
ORD-101336,19/05/2023,CUST-00045,Ishaan Reddy,Corporate,SKU-020,Body Lotion,Beauty,East,Kolkata,1,16.90,16.90,0.0%,0.00,16.90,7.00,6.94,9.96,Wallet,Shipped,Marketplace
ORD-101337,19/08/2023,CUST-01034,Aditya Verma,Home Office,SKU-002,Bluetooth Speaker,Electronics,South,Hyderabad,2,47.71,95.42,20.0%,19.08,76.34,28.00,55.09,0.00,Cash On Delivery,Cancelled,Website
ORD-101338,03/02/2024,CUST-00415,Meera Patel,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Mumbai,2,10.49,20.98,10.0%,2.10,18.88,4.00,7.93,10.95,Upi,Returned,Mobile App
ORD-101339,21/08/2024,CUST-00125,Ishaan Mehta,Home Office,SKU-007,Desk Lamp,Home & Kitchen,North,Delhi,3,43.22,129.66,0.0%,0.00,129.66,23.00,67.32,62.34,Credit Card,Returned,Mobile App
ORD-101340,09/08/2023,CUST-00968,Diya Patel,Consumer,SKU-008,Storage Basket,Home & Kitchen,South,Chennai,2,30.71,61.42,0.0%,0.00,61.42,16.00,32.19,29.23,Upi,Shipped,Marketplace
ORD-101341,13/09/2023,CUST-01093,Rohan Rao,Consumer,SKU-023,Ergonomic Chair,Office Supplies,South,Bengaluru,2,183.65,367.30,5.0%,18.37,348.93,105.00,207.11,141.82,Wallet,Returned,Marketplace
ORD-101342,14/02/2024,CUST-00927,Priya Verma,Home Office,SKU-004,Mechanical Keyboard,Electronics,West,Unknown,1,81.64,81.64,0.0%,0.00,81.64,51.00,50.13,31.51,Upi,Delivered,Website
ORD-101343,04/08/2024,CUST-00730,Riya Sharma,Consumer,SKU-008,Storage Basket,Home & Kitchen,West,Pune,1,30.27,30.27,10.0%,3.03,27.24,16.00,16.29,10.95,Net Banking,Delivered,Mobile App
ORD-101344,09/01/2024,CUST-00246,Aarav Kapoor,Consumer,SKU-013,Running Shoes,Fashion,East,Bhubaneswar,5,79.29,396.45,20.0%,79.29,317.16,42.00,204.10,113.06,Credit Card,Returned,Website
ORD-101345,30/12/2023,CUST-01445,Ananya Jain,Corporate,SKU-023,Ergonomic Chair,Office Supplies,West,Mumbai,2,172.17,344.34,0.0%,0.00,344.34,105.00,207.56,136.78,Wallet,Delivered,Mobile App
ORD-101346,09/08/2024,CUST-00100,Ananya Mehta,Corporate,SKU-015,Wrist Watch,Fashion,East,Bhubaneswar,5,92.15,460.75,5.0%,23.04,437.71,54.00,259.75,177.96,Net Banking,Returned,Marketplace
ORD-101347,19/01/2025,CUST-00704,Riya Mishra,Consumer,SKU-013,Running Shoes,Fashion,North,Chandigarh,2,80.85,161.70,10.0%,16.17,145.53,42.00,85.25,60.28,Net Banking,Delivered,Mobile App
ORD-101348,11/03/2025,CUST-02593,Ishaan Reddy,Consumer,SKU-019,Makeup Brush Set,Beauty,North,Delhi,4,35.54,142.16,0.0%,0.00,142.16,17.00,65.48,0.00,Credit Card,Cancelled,Marketplace
ORD-101349,18/06/2024,CUST-01109,Ishaan Jain,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,South,Hyderabad,4,24.01,96.04,10.0%,9.60,86.44,11.00,43.71,42.73,Cash On Delivery,Delivered,Mobile App
ORD-101350,30/12/2024,CUST-01349,Vivaan Iyer,Corporate,SKU-014,Canvas Backpack,Fashion,North,Chandigarh,3,50.27,150.81,10.0%,15.08,135.73,27.00,77.91,57.82,Upi,Returned,Marketplace
ORD-101351,21/10/2024,CUST-00950,Neha Iyer,Consumer,SKU-016,Face Cleanser,Beauty,North,Jaipur,1,17.43,17.43,10.0%,1.74,15.69,8.00,7.81,7.88,Net Banking,Shipped,Mobile App
ORD-101352,24/03/2025,CUST-02569,Rohan Saxena,Home Office,SKU-013,Running Shoes,Fashion,East,Bhubaneswar,5,74.66,373.30,10.0%,37.33,335.97,42.00,213.90,0.00,Credit Card,Cancelled,Website
ORD-101353,03/03/2025,CUST-01508,Rohan Patel,Consumer,SKU-017,Hair Dryer,Beauty,South,Bengaluru,2,58.55,117.10,0.0%,0.00,117.10,35.00,71.03,46.07,Wallet,Returned,Website
ORD-101354,26/05/2025,CUST-01485,Rohan Saxena,Consumer,SKU-022,Gel Pen Pack,Office Supplies,South,Hyderabad,4,10.67,42.68,0.0%,0.00,42.68,4.00,16.18,0.00,Net Banking,Cancelled,Mobile App
ORD-101355,02/04/2024,CUST-02284,Saanvi Nair,Consumer,SKU-013,Running Shoes,Fashion,East,Kolkata,2,82.67,165.34,0.0%,0.00,165.34,42.00,81.75,83.59,Credit Card,Delivered,Marketplace
ORD-101356,01/01/2025,CUST-00666,Vivaan Gupta,Home Office,SKU-013,Running Shoes,Fashion,North,Jaipur,1,74.36,74.36,5.0%,3.72,70.64,42.00,42.20,0.00,Cash On Delivery,Cancelled,Mobile App
ORD-101357,09/10/2024,CUST-00389,Kavya Singh,Corporate,SKU-022,Gel Pen Pack,Office Supplies,East,Bhubaneswar,5,10.38,51.90,5.0%,2.60,49.30,4.00,19.98,0.00,Credit Card,Cancelled,Marketplace
ORD-101358,06/04/2024,CUST-01711,Rohan Mishra,Home Office,SKU-025,Stapler,Office Supplies,North,Chandigarh,3,13.07,39.21,0.0%,0.00,39.21,6.00,18.45,20.76,Upi,Returned,Website
ORD-101359,10/09/2023,CUST-01560,Kavya Singh,Corporate,SKU-010,Bed Sheet Set,Home & Kitchen,Central,Bhopal,5,57.62,288.10,0.0%,0.00,288.10,31.00,160.19,127.91,Wallet,Returned,Website
ORD-101360,29/07/2023,CUST-02068,Saanvi Rao,Home Office,SKU-024,Printer Paper Box,Office Supplies,North,Delhi,1,27.29,27.29,0.0%,0.00,27.29,15.00,14.52,12.77,Wallet,Delivered,Mobile App
ORD-101361,09/04/2023,CUST-02144,Aarav Jain,Consumer,SKU-015,Wrist Watch,Fashion,North,Jaipur,5,92.97,464.85,20.0%,92.97,371.88,54.00,265.76,106.12,Net Banking,Delivered,Website
ORD-101362,20/04/2023,CUST-00463,Ishaan Rao,Consumer,SKU-015,Wrist Watch,Fashion,East,Bhubaneswar,4,100.23,400.92,20.0%,80.18,320.74,54.00,217.04,103.70,Cash On Delivery,Shipped,Website
ORD-101363,10/03/2025,CUST-02067,Priya Kapoor,Home Office,SKU-009,Coffee Grinder,Home & Kitchen,East,Bhubaneswar,5,68.00,340.00,10.0%,34.00,306.00,41.00,211.27,94.73,Debit Card,Shipped,Website
ORD-101364,03/11/2023,CUST-01743,Aarav Patel,Corporate,SKU-010,Bed Sheet Set,Home & Kitchen,South,Hyderabad,3,55.79,167.37,20.0%,33.47,133.90,31.00,95.67,38.23,Net Banking,Processing,Website
ORD-101365,10/03/2025,CUST-02511,Aditya Saxena,Home Office,SKU-017,Hair Dryer,Beauty,South,Hyderabad,5,59.17,295.85,20.0%,59.17,236.68,35.00,179.69,56.99,Wallet,Delivered,Website
ORD-101366,03/05/2025,CUST-02371,Vivaan Saxena,Home Office,SKU-014,Canvas Backpack,Fashion,South,Bengaluru,4,52.76,211.04,10.0%,21.10,189.94,27.00,108.24,81.70,Credit Card,Processing,Mobile App
ORD-101367,19/02/2025,CUST-00465,Riya Mehta,Consumer,SKU-021,Notebook Set,Office Supplies,East,Kolkata,1,14.37,14.37,20.0%,2.87,11.50,5.00,4.93,0.00,Upi,Cancelled,Mobile App
ORD-101368,14/07/2024,CUST-00218,Riya Gupta,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,North,Delhi,2,66.74,133.48,0.0%,0.00,133.48,41.00,82.44,51.04,Upi,Delivered,
ORD-101369,29/07/2024,CUST-02275,Ananya Sharma,Corporate,SKU-013,Running Shoes,Fashion,East,Bhubaneswar,1,75.37,75.37,0.0%,0.00,75.37,42.00,40.76,0.00,Wallet,Cancelled,Mobile App
ORD-101370,13/08/2024,CUST-01351,Vivaan Jain,Consumer,SKU-010,Bed Sheet Set,Home & Kitchen,Central,Bhopal,8,54.06,432.48,10.0%,43.25,389.23,31.00,241.79,147.44,Credit Card,Returned,Marketplace
ORD-101371,06/07/2025,CUST-01873,Aadhya Khan,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,North,Delhi,4,67.77,271.08,10.0%,27.11,243.97,41.00,165.90,78.07,Cash On Delivery,Processing,Marketplace
ORD-101372,12/07/2023,CUST-00411,Meera Mehta,Corporate,SKU-015,Wrist Watch,Fashion,West,Ahmedabad,1,96.00,96.00,10.0%,9.60,86.40,54.00,52.06,34.34,Upi,Processing,Mobile App
ORD-101373,25/06/2023,CUST-00706,Aadhya Jain,Consumer,SKU-011,Cotton T-Shirt,Fashion,North,Delhi,1,17.89,17.89,0.0%,0.00,17.89,7.00,6.92,10.97,Credit Card,Delivered,Marketplace
ORD-101374,06/10/2023,CUST-01170,Arjun Kapoor,Consumer,SKU-002,Bluetooth Speaker,Electronics,South,Bengaluru,6,48.50,291.00,5.0%,14.55,276.45,28.00,171.40,105.05,Upi,Returned,Website
ORD-101375,24/08/2025,CUST-01166,Rohan Patel,Consumer,SKU-008,Storage Basket,Home & Kitchen,West,Mumbai,2,30.28,60.56,5.0%,3.03,57.53,16.00,30.73,26.80,Debit Card,Processing,Mobile App
ORD-101376,14/03/2023,CUST-00250,Aarav Rao,Consumer,SKU-021,Notebook Set,Office Supplies,South,Chennai,2,13.21,26.42,0.0%,0.00,26.42,5.00,9.90,16.52,Wallet,Delivered,Mobile App
ORD-101377,05/04/2025,CUST-00217,Kabir Rao,Consumer,SKU-012,Slim Fit Jeans,Fashion,North,Delhi,3,43.43,130.29,0.0%,0.00,130.29,22.00,67.38,62.91,Net Banking,Processing,Mobile App
ORD-101378,25/03/2023,CUST-00838,Rohan Saxena,Consumer,SKU-004,Mechanical Keyboard,Electronics,East,Bhubaneswar,4,80.60,322.40,0.0%,0.00,322.40,51.00,198.68,123.72,Net Banking,Shipped,Mobile App
ORD-101379,28/01/2023,CUST-02280,Kavya Rao,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,West,Ahmedabad,3,22.83,68.49,0.0%,0.00,68.49,11.00,32.04,36.45,Upi,Returned,Mobile App
ORD-101380,26/10/2024,CUST-01894,Kavya Saxena,Consumer,SKU-016,Face Cleanser,Beauty,North,Chandigarh,5,18.57,92.85,0.0%,0.00,92.85,8.00,39.95,52.90,Upi,Delivered,Mobile App
ORD-101381,29/07/2024,CUST-02358,Arjun Patel,Consumer,SKU-013,Running Shoes,Fashion,West,Ahmedabad,2,81.74,163.48,5.0%,8.17,155.31,42.00,83.10,72.21,Cash On Delivery,Delivered,Website
ORD-101382,09/10/2024,CUST-00283,Diya Reddy,Consumer,SKU-024,Printer Paper Box,Office Supplies,South,Hyderabad,3,28.22,84.66,0.0%,0.00,84.66,15.00,44.14,40.52,Upi,Processing,Marketplace
ORD-101383,05/05/2023,CUST-00245,Arjun Sharma,Corporate,SKU-010,Bed Sheet Set,Home & Kitchen,West,Pune,2,57.53,115.06,10.0%,11.51,103.55,31.00,59.89,43.66,Debit Card,Processing,Marketplace
ORD-101384,27/12/2023,CUST-00606,Kavya Sharma,Consumer,SKU-006,Insulated Bottle,Home & Kitchen,South,Hyderabad,8,23.08,184.64,5.0%,9.23,175.41,11.00,85.88,0.00,Credit Card,Cancelled,Website
ORD-101385,02/08/2025,CUST-01140,Riya Patel,Consumer,SKU-022,Gel Pen Pack,Office Supplies,East,Bhubaneswar,5,10.38,51.90,20.0%,10.38,41.52,4.00,20.53,0.00,Wallet,Cancelled,Website
ORD-101386,22/11/2023,CUST-00720,Neha Gupta,Consumer,SKU-016,Face Cleanser,Beauty,East,Kolkata,4,18.64,74.56,20.0%,14.91,59.65,8.00,31.42,28.23,Debit Card,Processing,Marketplace
ORD-101387,11/01/2023,CUST-01553,Meera Jain,Consumer,SKU-019,Makeup Brush Set,Beauty,South,Hyderabad,4,35.94,143.76,10.0%,14.38,129.38,17.00,66.19,63.19,Credit Card,Processing,Mobile App
ORD-101388,14/05/2023,CUST-00978,Aarav Saxena,Consumer,SKU-011,Cotton T-Shirt,Fashion,Central,Bhopal,5,19.18,95.90,0.0%,0.00,95.90,7.00,34.45,61.45,Cash On Delivery,Delivered,Mobile App
ORD-101389,08/06/2024,CUST-00623,Priya Sharma,Corporate,SKU-012,Slim Fit Jeans,Fashion,South,Bengaluru,3,43.61,130.83,0.0%,0.00,130.83,22.00,64.12,66.71,Upi,Shipped,Mobile App
ORD-101390,21/04/2023,CUST-00123,Neha Verma,Consumer,SKU-019,Makeup Brush Set,Beauty,West,Pune,10,32.45,324.50,0.0%,0.00,324.50,17.00,174.58,149.92,Wallet,Processing,Marketplace
ORD-101391,09/08/2023,CUST-02108,Arjun Kapoor,Consumer,SKU-007,Desk Lamp,Home & Kitchen,North,Delhi,5,42.09,210.45,0.0%,0.00,210.45,23.00,116.23,94.22,Upi,Delivered,Mobile App
ORD-101392,17/01/2025,CUST-00841,Ananya Khan,Consumer,SKU-022,Gel Pen Pack,Office Supplies,Central,Bhopal,2,11.55,23.10,0.0%,0.00,23.10,4.00,8.22,0.00,Upi,Cancelled,Website
ORD-101393,08/06/2025,CUST-01681,Vivaan Sharma,Corporate,SKU-015,Wrist Watch,Fashion,South,Hyderabad,2,90.47,180.94,0.0%,0.00,180.94,54.00,107.19,73.75,Cash On Delivery,Shipped,Mobile App
ORD-101395,03/01/2023,CUST-01043,Aadhya Iyer,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,North,Chandigarh,2,67.56,135.12,10.0%,13.51,121.61,41.00,80.70,40.91,Debit Card,Shipped,Website
ORD-101396,23/02/2023,CUST-01580,Diya Kapoor,Home Office,SKU-019,Makeup Brush Set,Beauty,West,Ahmedabad,8,33.75,270.00,0.0%,0.00,270.00,17.00,132.19,0.00,Wallet,Cancelled,Website
ORD-101397,06/03/2024,CUST-00289,Arjun Iyer,Consumer,SKU-018,Sunscreen SPF 50,Beauty,South,Chennai,3,19.76,59.28,20.0%,11.86,47.42,10.00,30.84,0.00,Wallet,Cancelled,Website
ORD-101398,10/05/2025,CUST-02337,Ananya Iyer,Consumer,SKU-005,Webcam,Electronics,South,Bengaluru,5,61.86,309.30,10.0%,30.93,278.37,37.00,185.82,92.55,Credit Card,Delivered,Mobile App
ORD-101399,21/11/2023,CUST-00034,Riya Mehta,Consumer,SKU-013,Running Shoes,Fashion,East,Kolkata,4,80.56,322.24,0.0%,0.00,322.24,42.00,168.42,153.82,Upi,Delivered,Mobile App
ORD-101400,12/08/2024,CUST-00617,Aadhya Singh,Consumer,SKU-005,Webcam,Electronics,North,Delhi,5,67.30,336.50,0.0%,0.00,336.50,37.00,188.97,147.53,Wallet,Processing,Website
ORD-101401,29/07/2023,CUST-00133,Saanvi Mehta,Consumer,SKU-003,USB-C Hub,Electronics,North,Jaipur,2,38.48,76.96,0.0%,0.00,76.96,21.00,43.48,33.48,Debit Card,Delivered,Mobile App
ORD-101402,27/10/2024,CUST-01560,Kavya Singh,Corporate,SKU-010,Bed Sheet Set,Home & Kitchen,West,Mumbai,1,60.27,60.27,0.0%,0.00,60.27,31.00,30.19,30.08,Debit Card,Returned,Website
ORD-101403,12/01/2025,CUST-00516,Kabir Mehta,Home Office,SKU-023,Ergonomic Chair,Office Supplies,East,Kolkata,3,170.47,511.41,0.0%,0.00,511.41,105.00,325.54,185.87,Net Banking,Returned,Marketplace
ORD-101404,07/02/2023,CUST-01020,Aditya Kapoor,Consumer,SKU-002,Bluetooth Speaker,Electronics,North,Jaipur,4,46.39,185.56,20.0%,37.11,148.45,28.00,108.78,39.67,Cash On Delivery,Delivered,Website
ORD-101405,22/05/2023,CUST-02509,Rohan Iyer,Consumer,SKU-011,Cotton T-Shirt,Fashion,Central,Bhopal,1,19.83,19.83,0.0%,0.00,19.83,7.00,6.81,13.02,Net Banking,Delivered,Website
ORD-101406,28/12/2024,CUST-01697,Ishaan Mishra,Consumer,SKU-013,Running Shoes,Fashion,West,Ahmedabad,4,82.44,329.76,10.0%,32.98,296.78,42.00,168.62,128.16,Upi,Delivered,Website
ORD-101407,22/08/2025,CUST-00809,Riya Singh,Consumer,SKU-021,Notebook Set,Office Supplies,East,Bhubaneswar,3,13.98,41.94,10.0%,4.19,37.75,5.00,15.32,22.43,Debit Card,Processing,Mobile App
ORD-101408,15/07/2024,CUST-00909,Diya Gupta,Consumer,SKU-004,Mechanical Keyboard,Electronics,East,Kolkata,4,81.80,327.20,0.0%,0.00,327.20,51.00,199.60,127.60,Net Banking,Delivered,Marketplace
ORD-101409,02/05/2023,CUST-01348,Aadhya Rao,Corporate,SKU-002,Bluetooth Speaker,Electronics,East,Bhubaneswar,5,48.18,240.90,0.0%,0.00,240.90,28.00,135.28,105.62,Credit Card,Delivered,Marketplace
ORD-101410,21/08/2023,CUST-02558,Ananya Gupta,Home Office,SKU-003,USB-C Hub,Electronics,West,Ahmedabad,1,37.85,37.85,10.0%,3.79,34.06,21.00,20.31,13.75,Upi,Delivered,Marketplace
ORD-101411,30/03/2023,CUST-00759,Saanvi Jain,Consumer,SKU-025,Stapler,Office Supplies,South,Bengaluru,2,12.48,24.96,20.0%,4.99,19.97,6.00,12.36,7.61,Wallet,Delivered,Mobile App
ORD-101412,06/12/2023,CUST-02554,Arjun Sharma,Consumer,SKU-021,Notebook Set,Office Supplies,North,Chandigarh,3,14.20,42.60,10.0%,4.26,38.34,5.00,14.86,23.48,Wallet,Shipped,Mobile App
ORD-101413,10/11/2024,CUST-01916,Aarav Das,Consumer,SKU-012,Slim Fit Jeans,Fashion,West,Pune,1,44.46,44.46,0.0%,0.00,44.46,22.00,21.16,23.30,Cash On Delivery,Returned,Mobile App
ORD-101414,04/04/2025,CUST-01987,Meera Iyer,Corporate,SKU-006,Insulated Bottle,Home & Kitchen,East,Bhubaneswar,4,22.70,90.80,10.0%,9.08,81.72,11.00,43.21,38.51,Debit Card,Delivered,Mobile App
ORD-101415,26/09/2023,CUST-02292,Riya Singh,Home Office,SKU-020,Body Lotion,Beauty,West,Pune,4,16.94,67.76,10.0%,6.78,60.98,7.00,27.33,33.65,Credit Card,Delivered,Website
ORD-101416,25/03/2023,CUST-00503,Riya Rao,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Mumbai,5,11.30,56.50,20.0%,11.30,45.20,4.00,20.35,0.00,Cash On Delivery,Cancelled,Marketplace
ORD-101417,07/12/2024,CUST-01725,Arjun Khan,Consumer,SKU-020,Body Lotion,Beauty,West,Pune,4,15.36,61.44,5.0%,3.07,58.37,7.00,28.34,30.03,Net Banking,Returned,Website
ORD-101418,10/02/2024,CUST-02594,Ananya Mishra,Corporate,SKU-017,Hair Dryer,Beauty,South,Chennai,3,60.92,182.76,0.0%,0.00,182.76,35.00,100.97,81.79,Credit Card,Delivered,Marketplace
ORD-101419,07/07/2023,CUST-01363,Kavya Gupta,Corporate,SKU-016,Face Cleanser,Beauty,South,Hyderabad,2,17.56,35.12,0.0%,0.00,35.12,8.00,15.67,19.45,Cash On Delivery,Delivered,Mobile App
ORD-101420,12/02/2023,CUST-02114,Saanvi Patel,Consumer,SKU-020,Body Lotion,Beauty,West,Ahmedabad,2,16.58,33.16,10.0%,3.32,29.84,7.00,13.45,0.00,Debit Card,Cancelled,Marketplace
ORD-101421,12/07/2023,CUST-01877,Aarav Mishra,Consumer,SKU-008,Storage Basket,Home & Kitchen,North,Delhi,5,31.06,155.30,10.0%,15.53,139.77,16.00,76.95,0.00,Debit Card,Cancelled,Website
ORD-101422,04/10/2023,CUST-00932,Riya Reddy,Corporate,SKU-021,Notebook Set,Office Supplies,East,Kolkata,5,13.34,66.70,0.0%,0.00,66.70,5.00,25.67,41.03,Wallet,Delivered,Website
ORD-101423,04/06/2023,CUST-01183,Priya Iyer,Consumer,SKU-022,Gel Pen Pack,Office Supplies,West,Pune,3,11.13,33.39,0.0%,0.00,33.39,4.00,11.82,21.57,Wallet,Delivered,Mobile App
ORD-101424,22/05/2025,CUST-00203,Ishaan Das,Consumer,SKU-021,Notebook Set,Office Supplies,South,HYDERABAD,2,14.75,29.50,20.0%,5.90,23.60,5.00,10.19,13.41,Credit Card,Delivered,Marketplace
ORD-101425,14/12/2024,CUST-01706,Meera Saxena,Consumer,SKU-009,Coffee Grinder,Home & Kitchen,West,Pune,3,70.82,212.46,0.0%,0.00,212.46,41.00,121.80,0.00,Credit Card,Cancelled,Marketplace
ORD-101426,04/08/2023,CUST-00498,Vivaan Verma,Consumer,SKU-019,Makeup Brush Set,Beauty,North,Jaipur,1,32.19,32.19,20.0%,6.44,25.75,17.00,16.62,0.00,Upi,Cancelled,Website
ORD-101427,01/06/2023,CUST-02451,Arjun Iyer,Home Office,SKU-013,Running Shoes,Fashion,North,Chandigarh,1,78.10,78.10,20.0%,15.62,62.48,42.00,41.29,0.00,Credit Card,Cancelled,Mobile App
ORD-101428,16/02/2024,CUST-00713,Vivaan Das,Consumer,SKU-020,Body Lotion,Beauty,West,Pune,1,16.13,16.13,0.0%,0.00,16.13,7.00,6.79,0.00,Net Banking,Cancelled,Mobile App
ORD-101429,26/04/2023,CUST-01692,Aarav Saxena,Home Office,SKU-021,Notebook Set,Office Supplies,South,Bengaluru,1,13.86,13.86,20.0%,2.77,11.09,5.00,5.14,5.95,Cash On Delivery,Processing,Mobile App
ORD-101430,25/07/2025,CUST-00686,Arjun Khan,Consumer,SKU-021,Notebook Set,Office Supplies,West,Pune,3,13.20,39.60,10.0%,3.96,35.64,5.00,15.51,20.13,Net Banking,Delivered,Website
ORD-101431,25/06/2024,CUST-00389,Kavya Singh,Corporate,SKU-001,Wireless Mouse,Electronics,East,Kolkata,5,22.43,112.15,5.0%,5.61,106.54,12.00,59.57,46.97,Debit Card,Shipped,Mobile App
ORD-101432,26/08/2025,CUST-01311,Rohan Das,Corporate,SKU-009,Coffee Grinder,Home & Kitchen,North,Chandigarh,3,67.75,203.25,0.0%,0.00,203.25,41.00,127.40,75.85,Net Banking,Processing,Marketplace
